,document,label,label2
197,지니 사용한 일년 내내 가끔씩 재생버튼 누르면 렉 걸리고 노래 재생이 안 될 때가 있는데 대체 언제 고쳐지는 걸까요업데이트하면 멀쩡해질까봐 업데이트 매번 하는데 가끔씩 저러네요,0,1
291,지니뮤직 정말 오래사용중인데 왜 곡목록에서 노래듣다가 앱 종료후 다시 실행하면 왜 제가만든 플레이스 노래목록으로 노래가 자동으로 실행하는거죠,0,1
357,여러기능들 넣느라 그런지 앱이 무겁네요,0,1
358,아이폰이고 특이사항은 없는데 앱구동이 느리다거나 재생오류가 빈번합니다,0,1
368,아무것도 안 건들이고 핸드폰 두고 다른 일중이였는데 놀라서 지니뮤직앱 들어가보니 오류 때문인지 지니 저장곡 버튼이 사라졌습니다,0,1
397,노래를 들은적도 없는데 어떻게 노래를 들었다고 매번 표시가 나는거죠,0,1
398,노래 들었던 곡도 들은 곡에 표시가 안되어 있구 맨날 즐겨듣던 노래도 못 듣게 되는 곡도 많고 관리가 소홀하네요 노래를 들으려는데 갑자기 에러났다고 재요청중이라고 계속 뜨네요,0,1
405,심지어 폰바꾼지 이제 두달 되어가고요 노래를 듣다가도 끊기고 들어가서 음악 재생하려고 하면 재생이 안되는 현상이 너무 자주 발생합니다,0,1
471,원랜 안이랬는데 댓글창 들어가서 답글쓰려하면 계속 튕기네요ㅠㅠㅠ,0,1
477,듣다가 잠금상태에서 카메라키고 사진찍으면 재생 안돼요 카메라 켠 상태에선 음악이 나오는데 찍고나선 음악이 끊김,0,1
478,음악 듣는 중에 유투브를 켰다가 끄면 음악 자동재생 안됨 이건 그럴 수 있다쳐도 이 상황에 재생버튼 눌러도 음악안나와요 잠금화면에서 재생 눌러도 안되고 앱들어가서 재생 눌러도 음악 안나와요 백그라운 앱 날렸다가 다시 어플켜서 재생해야해요,0,1
494,진짜 두달전부터 걍 참고 쓰고 있는데 적당히 해야죠 갑자기 노래 멈추고 끊기고 튕기고 핸드폰이 이상한 줄 알았는데 아닌 것 같네요,0,1
496,뭐 다른 거 바란 것도 아니고 그냥 그저 노래재생만 잘 되게 해주세요,0,1
497,음악감상 어플이 음악감상이 잘 안되면 그게 뭐 존재이유가 있나요 꽁짜도 아닌데 제발 고쳐주세오 이런 식으로 계속되면 회원들은 떠날 수 밖에 없습니다,0,1
515,다 좋은데노래를 자동차나 에어팟에서 듣다가 몇시간 안듣고 다시 자동차에서 블루투스 외부입력 하면 지니가 아니라 아이폰 기본 음악어플에 있는게 재생되여 그러면 운전하다가 중간에 멈춰서 지니 다시키고 음악 재생 버튼 눌러줘야해요,0,1
516,에어팟도 같은 증상이구요,0,1
517,멜론처럼 블루투스 연결해서 음악 재생하면 기본 아이폰 기본음악 어플 대신 지니 어플로 재생 돼도록 해주세요,0,1
518,옵션처리라도차는 쉐보레이고 마이링크 사용하는 년식 크루즈입니다,0,1
551,첫째 맨아래 개 메뉴 탭이 있는데 각 화면에서 이것저것 하다 다른 탭에 갔다오면 무조건 초기 화면으로 리셋되네요,0,1
553,두번째 아이폰아이패드 버전은 로컬 저장해 주는건 좋은데 트랙번호 순으로 소팅이 안되고 플레이리스트 지원이 안됩니다,0,1
626,왜 자꾸 네이버만 들어가면 노래가 자동으로 꺼지거나 지직거리는건가요 진짜로 정신병 걸릴거 같아요,0,1
633,항상 잘 듣고 있어욥 근데 답댓글 쓰려고 하면 튕겨요ㅠㅠ,0,1
641,요즘 들어 너무 자주 꺼져요,0,1
642,노래를 듣고 있는데 목록을 조금 바꾸고 싶다거나 해서 앱을 켜면 터치가 아예 안되다가 강제 종료되버리네요 그러고 다시 접속하면 기존에 듣던 노래말고 다른 노래에서 멈춰있고 폰도 껐다 켜보고 목록에 노래를 많이 추가 안하고 한 곡만 뒀는데도 계속 그렇네요,0,1
647,근데 종종 혼자 자꾸 꺼지는 게 문제인 것 같아요ㅠ,0,1
660,애플워치 셀룰러 모델 사용중인데 단독으로 스트리밍 사용이 불가능하여 사용이 불편함을 느끼고 있습니다,0,1
661,다른 뮤직플랫폼은 단독 스트리밍 지원하는데 지니는 왜 안되는지 모르겠습니다,0,1
672,업데이트 전에는 디지털 크라운을 이용하여 조금의 단계별로 조절이 가능했는데 이번에 갑자기 작은 움직임에도 민감하게 반응하여 확 소리가 커지는등 조금만 디지털 크라운을 통해 음향을 저절하였는데 음량이 으로 갑작스럽게 줄어버린다던지 문제들이 발생하고 있습니다,0,1
673,또한 조금의 팔 움직임에도 볼륨조절이 너무 민감하게 반응하는 것 같습니다,0,1
674,핸드폰으로 음량을 조절하기 보다는 애플워치를 통해 잘 사용하고 있었는데 음량이 조금씩 조절이 되지 않아 불편하게 되어 의견을 남깁니다,0,1
887,연결문제 너무 심해요,0,1
967,디자인도 나날이 발전 중이라 좋고 또 기대가 됩니당 그런데 구간반복 기능이 잘 안 될때가 많아요ㅠㅠ,0,1
968,분명 구간반복으로 해놨는데 다음 곡으로 넘어가구흑흑 수정 부탁드려요 업데이트도 자주 해주시고 피드백도 잘 수용해주시는 지니 앱 개발자분들 항상 감사해요,0,1
981,프로필사진이 당최 변경되질 않습니다ㅠㅠㅠ,0,1
982,아이폰에서만 이러나 하고 아이패드로도 해봤는데 서버가 원활하지 않는다고 뜨면서 안되네요,0,1
995,컴퓨터에서 지니앱프로그램을 틀면 제가 핸드폰에서 들었던 음악들이 안나와요,0,1
1034,업데이트만 되면 자꾸 로딩걸리고 어플 실행안되고 계속 이런식이면 요즘 같은 경쟁시대에 이 어플 굳이 쓸이유가전혀없을것같네요,0,1
1080,음악어플 지니만 쓴지 수년째인데 워치 연동안되서 슬퍼했어요ㅠㅠㅠㅠ,0,1
1084,이전부터 애플워치로 재생정지 또는 곡넘기기 이런 기능들을 자주 사용했는데 자꾸 됐다가 안됐다가 했어요 ㅠㅠ,0,1
1158,재생중 다음곡으로 넘기면 노래가 끊겨서 재생되지가 않습니다,0,1
1160,그리고 잠금화면에서 노래를 확인하면 노래가 몇분째 재생중인지 확인이 되지않고 재생중임에도 불구하고 으로 표시가 됩니다,0,1
1177,잠금화면에서 노래 재생되고 있는 부분이 잘 표시가 안되는 것같아요 앱 개선이 필요합니다.,0,1
1190,갤럭시에 지금 버그 있는 것 같아요 문제가 있어요,0,1
1200,넘기다보면 원하는 노래가 듣고 싶기 마련인데 넘기다가 기다리고 다시 넘기다 기다리고ㅠㅜ 이제 너무 지쳐요,0,1
1243,지금 앱에서 재생이 안되요,0,1
1251,근데 자꾸 한곡 끝나면 멈춰요,0,1
1252,제가 직접 지니 다시 들어가서 재생버튼 몇번 눌러야 다시 재생되고 이게 하루도 안빠지고 매일 그래서 진짜 미칠지경이에요,0,1
1263,업데이트 하니까 다른 어플 사용하거나 트위터 할때마다 자꾸 백그라운드 재생이 끊겨요 ,0,1
1282,특히 트위터나 다른 어플의 영상보고 나오면 원래는 지니가 자동으로 연결해서 재생이 되었었는데 업뎃이후로는 끊기고 자동재생 안되요 예전 업뎃때도 이런 문제가 있었는데 또 그러네요,0,1
1283,크게 불편한 점 없었는데 페북을 잠깐 보는새 지니뮤직이 거짓말안하고 번은 재생을 멈추네여영상을 보지도 않는데 빡쳐서 껐습니다ㅠㅠ,0,1
1288,음악 듣고 있는데 종종 갑자기 꺼질 때가 있어요,0,1
1289,진짜 갑작스럽게 주머니에 핸드폰 넣고 에어팟끼면서 가는데 갑자기 노래가 꺼져서 확인해보면 아예 백그라운드에서 재생이 안되고 있더라구요,0,1
1290,그리고 앨범표지가 안넘어갈 때가 있어요,0,1
1320,어떤건 앨범사진이 플레이리스트에서 표시가안될 때도 있어요,0,1
1328,저만 그런건지 모르겠는데 좋아요한 아티스트 소식 알람이 아예 안와요 푸쉬알림을 꺼둔 것도 아니고 설정해뒀는데도 진짜 잊고살다가 어쩌다 한 번 오고ㅠ 나중에 보다보면 놓친 노래가 많아서 짜증나요,0,1
1332,그냥 폰으로 들을때는 별문제 없고 차량자체 포트로 케이블 연결해서 재생시에 재생시 곡이 끝나면 꽤 높은 확률로 폰자체 음악어플에 있는 곡이 재생되는데 다른 스트리밍 어플에서는 괜찮은걸 보면 지니의 문제라고 생각되는데 해결방법이 없을까요,0,1
1333,아이폰으로 넘어왔는데 꾹 눌러서 미리듣기가 안돼네요 꾹눌르면 노래선택이됍니다 노트 아이폰에서는 편리하게 사용하던 기능이였는데 제가못찾는건지 아니면 기능이 빠진건지 기능이빠져있으면 업데이트 해주시고 기능이 있으면 설정방법을 알려주시면 감사하겠습니다,0,1
1349,재생목록에서 위 아래로 빠르게 왔다갔다하면 터치가 씹히는 버그가 있어요,0,1
1351,빠른 버그수정 부탁드리겠습니다,0,1
1352,재부팅해도 마찬가지 입니다,0,1
1353,기종은 아이폰에요 확실히 전에는 안그랬는데 업데이트 이후에 발생한 문제입니다,0,1
1360,아이패드에서 이용중인데 블루투스 이어폰을 연결해제할때 소리가 스피커로 갑자기 초정도 나오다 멈추는 심각한오류는 수정해야합니다,0,1
1362,그외 사소한버그들 같은 재생목록이 개로 보인다던가 재생일시정지 응답없음,0,1
1363,스크롤이 버벅여서 앱을 재실행해야된다던가 이런버그가 있습니다,0,1
1370,걸어가면서 노래들을 때 도대체 뭘 눌러서 뜨는건지 모르겠어요,0,1
1371,자꾸떠서 노래 멈추는데 너무 불편해요 ㅠ,0,1
1378,앱이 자꾸 꺼지는 버그가 있습니다,0,1
1397,애플워치에서 음악 재생하려고 하면 계속 로딩중인 화면만 떠서 재생 못할 때가 있습니다,0,1
1398,그리고 음량 조절하는 게 다이얼로 바뀐 건 좋은데 소리 줄이고 키우는 게 잘 안되네요ㅎ,0,1
1399,한참 뒤에 줄어들거나 커져서 답답합니다,0,1
1400,업데이트하고나서 접속이안되네요 지니만 유독 자주 그래요 매번진짜 짜증남 최종점검할때 이런 기본사항도 체크 안하고 업데이트 푸시나요,0,1
1406,안녕하세여애플워치랑 연결해서 듣는데 이전엔 안그랬는데 요즘은 애플워치에 지니 노래 들으면서 운동을 시작하면 노래가 한곡이 재생되고 다음곡이 안나와요 운동하다가 다시 지니 어플로 들어가서 재생 버튼을 눌러야 다음곡이 들리더라고요 지니도 삭제했다,0,1
1407,다시 깔아보고 했는데 뭐가 문제인지 따로 한곡재생만 한것도 아닌데 왜그럴까여ㅠㅠ,0,1
1408,다음곡이 재생이 안되네요,0,1
1423,앱에서 노래 재생이 이상합니다,0,1
1429,문의해도 맨날 같은 답변노래 스트리밍도 반복재생도 안되고 짜증나 죽겠네요,0,1
1455,근데 어제 새벽 정기점검 종료 이후로 지니와 연동이 되질 않네요,0,1
1456,라인 문제인가 싶어 바꿔봐도 증상은 똑같습니다,0,1
1468,업데이트 후에 가사는 작게들리고 멜로디만 크게 들리는데 오류인가요 참고로 전 아무것도 안건들였어요,0,1
1469,가사가 작게 나오다 보니 가사가 듣고 싶어 어쩔수 없이 소리를 키우게 되고 결국 귀가 아파져요,0,1
1470,이게 오류라면 빠른 수정 부탁 드리고요아니라면 해결방법을 알려주시면 감사하겠습니다,0,1
1471,갑자기 음악이 끊기더니 다른 구간으로 넘어가서 들리질 않나,0,1
1472,잘 듣고 있는데 갑자기 끊긴 후에 다른 곡으로 넘어가요,0,1
1483,정지상태입니다,0,1
1485,차량 운행중 갑자기 노래가 안나와서 신호 걸릴때 확인해보면 하루 종일 로딩하고 잇네요,0,1
1493,안드로이드 업데이트 이후 클릭 문제가 있어요 수정해주세요,0,1
1512,모든 서비스 맘에 드는데 애플워치 단독사용이 없는게 너무 아쉬워요 운동 할 때 폰 없이 워치만 들고 나갈 생각으로 워치 구매했는데 왠걸 지니뮤직이 안되네요ㅋㅋ,0,1
1533,아이폰 업데이트 후 잠금화면에서 멈춤 다음곡넘김 등 터치를 해도 반응이 없고 자동차에 블루투스 연결을 했을경우 다음곡넘기기 전곡으로 가기 등 먹통이 되었습니다,0,1
1535,이 부분 참고하셔서 오류 수정 부탁드리겠습니다,0,1
1545,제 폰 문제일까요안넘어가서 한번 더 누르면 다다음곡으로 넘어가버리구요 ㅠㅠ,0,1
1570,근데 최근에 잠금화면이나 제어센터에서 재생정지와 다음곡이전곡 재생 버튼으로 컨트롤이 안되고 꼭 지니 어플로 들어가야 컨트롤이 되네요 ㅠㅠ,0,1
1572,혹시 어플 문제라면 빨리 해결해주셨으면 좋겠어요,0,1
1583,앨범 오류 설정을 했는데도 요즘 일주일동안 앨범 정보가 뜨질 않구요,0,1
1584,예전에는 오류떠도 설정을 껐다가 다시 키면 되긴했는데 요즘은 잘 안되어서 조금 답답해서요,0,1
1587,지니라는 앱에서 며칠전 음악감상을 구매하고 며칠전에 기간이 끝나서다시 결제를 하려고 암호를 쳐서 했는데도 아니라고 뜹니다,0,1
1589,제발 고쳐주세요,0,1
1590,제발 고쳐주세요,0,1
1591,제발 고쳐주세요,0,1
1593,카플레이사용시 문제점있습니다,0,1
1594,음악 출력시 볼륨이 오디오볼륨이라고 조정이되어야하는데 음성출력으로 됩니다,0,1
1595,네비게이션사용시 음성볼륨조정이되어 내비때문인가싶었는데 내비어플삭제해도 같은 증상이고 폰을 아예껏다키면 지니어플 자동로그인 해두었는데 로그아웃되어있고 다시로그인해도 음악목록 연동에 버퍼링이걸리는걸보아 이앱의 문제라고 생각되었습니다,0,1
1596,해당 오류 수정해주세여,0,1
1597,지금까지그런적이없었는데 최근 업데이트후에 계속 차탈때마다 음질이 음성모드로 통화하는 음질이라서 계속 폰껏다가 켜야합니다,0,1
1606,아이패드로 재생하는데 기본적인 가로 화면은 마음에 드는데 전체 가사를 보려고 누르니까 기존 화면 다 가리고 팝업으로 뜨네요,0,1
1617,노래가 한곡 끝나면 다음곡으로 넘어갈때 자동재생이 안되는 경우가너무 많네요 뛰면서 매번 다음곡으로넘기기 넘 불편해요,0,1
1654,업뎃하고 추가된 기능들은 좋은데 재생노래 화면에서 재생목록을 보거나 다른 메뉴로 들어갔다 나오면 다음으로 재생되고 있는 앨범과 가사가 나오는게 아니라 전에 나왔던 노래의 앨범과 가사 그대로 멈춰있어요,0,1
1655,한 곡 재생과 셔플 버튼도 잘 안눌리는거 같구요,0,1
1671,지니 뮤직을 정말 잘 쓰고있는 유저입니다 하지만 최근들어서 답글을 쓰려고 하면 자꾸만 튕깁니다 댓글은 달아지는데 답글 적는 칸을 누르면 자꾸 튕기네요,0,1
1672,그리고 조금 불편한 점은 노래를 듣다가 처음부터 다시 듣고싶어서 이렇게 생긴 버튼을 누르면 완전히 처음부터 시작되는게 아니라 미세한 차이지만 처음 초초정도는 안 들리더라구요ㅜㅜ,0,1
1685,아이폰 기종을 사용중이고 앱이 실행이 자체가 안됩니다,0,1
1686,지니 로고화면이 채 보이기 전인 처음 화면이 뜨려는 상태에서 더이상 진전이 없네요,0,1
1687,어제는 그 화면에서 완전히 핸드폰이 먹통이 되어서 홈 화면으로도 이동이 안되고 화면을 껐다 켜는 것 만고를 할 수 있는게 없었습니다,0,1
1688,말씀 드린 화면에서 핸드폰이 아예 멈춰서는 시간 동안 핸드폰 전원을 끄는 것조차 못하는 에러가 생기더라구요,0,1
1689,일시적인 문제겠거니 했는데 그제부터 일째 지니뮤직은 실행이 안되고 제 핸드폰만의 문제인가 싶지만 다른 앱은 너무 잘 실행이 됩니다,0,1
1690,어플을 지우고 깔아도 차도가 없어서 도대체 뭐가 문제인 건지 업데이트 버전이 아이폰 기종과의 호환성의 문제가 있는 건지 한 번 알아봐주실 수 있나 여쭤봅니다,0,1
1714,다른 어플들은 정상적으로 작동하는데 지니만 이러네요ㅠㅠ,0,1
1728,사용한지 년 정도 됐는데 한번도 불편하다는 생각을 해본적이 없는 것 같아요,0,1
1729,다만 애플워치를 쓰는 앱등이로써 핸드폰 없이 단독 플레이가 안되는 것이 불편하더라구요,0,1
1745,앨범아트도 재생중인곡 화면에서만 처음에 들었던 앨범표지로 나오고 가사만바뀌어요ㅠㅠ,0,1
1746,이해가 어렵겠지만 이 화면상태가 저도 최대한 잘 설명해본거라 확인 좀 해주셨으면 좋겠어요,0,1
1844,다시 지니만 들어가면 노래는 계속 나오는데 화면이 초 정도 멈춥니다,0,1
1855,그런데 업데이트후 뮤직허그가 자동으로 곡이 안넘어가네요 노래가 멈춰버리는 업데이트 부탁드립니다,0,1
1914,이번 업데이트 이후로 노래를 재생하거나 추가를 하면 화면이 버벅거리면서 터치가 초가량 먹통돼요 폰도 최신에 가깝고 지니 업데이트도 최신 버전이에용 ㅜㅜ,0,1
1927,아이폰 이어폰은 구매한지 얼마 되지도 않았고 다른 영상 재생 중에는 이런 증상이 없는데 문의도 드렸었는데 노래가 자꾸 멈춰요 ㅠㅠ,0,1
1928,가끔은 다음곡으로 넘어가질 않나ㅠㅠ 아무것도 안만지고 호주머니에 넣어놨을 뿐인데 그래서 받은 답변은 앱 삭제 후 재설치해보라했는데 역시나 똑같아요,0,1
1929,오늘 이어폰 센터가서 증상확인하니 아무 문제 없다는 것을 보니 앱 문제인 듯 합니다,0,1
1931,정확히 이번 버전 업데이트 이후 생겨난 증상입니다,0,1
1957,제가운전하면서 지니어플을 많이 사용하는데맵 켜놓고 지니로 노래들으면 한 분정도 지나거나 아니면 중간에 전화가 온다던지 전화를 건다던지 하면 노래소리랑 맵 소리가가 작아져요,0,1
1958,그래서 운전하는 중간중간에 계속 지니어플을 껐다켜네요 확인부탁드립니다,0,1
1975,근데 이용권 결제 화면에 들어가면 포인트 결제가 안떠요 지니뮤직에 오류가 생긴건가요,0,1
2028,한 주일 전 부터 지니뮤직 앱만 들어가면 다시 꺼지는 튕김 현상이 발생합니다,0,1
2029,애용하는 어플인데 삭제했다가 다시 깔아도 계속 이러네요ㅠ,0,1
2031,지니뮤직 앱만 이래요 너무 불편합니다,0,1
2047,업뎃 후에 스테레오 공간화 기능을 키고 에어팟 프로를 사용하면 휴대폰 전원을 꺼놓았을 시 자동으로 음악이 넘어가지 않습니다,0,1
2048,오류좀 해결해주세요,0,1
2083,얼마전까지 마이앨범에 곡 담는것도 어느 화면에선 되고 안되고 그래서 불편했는데 이번 업뎃으로 어느정도 개선 된것 같아 좋아했습니다 하지만 또 사용자가 느끼기에 버그같은 상황이 있더라구요,0,1
2112,노래틀어놓고 다른앱으로 이동할 때마다 자꾸 노래가 끊기고 지맘대로 다음 곡으로 넘어가지네요,0,1
2113,노래 틀어놓고 카톡하다가 네이버키면 갑자기 뚝 끊기고 다음 곡이 재생된단 소리예요,0,1
2119,페이지 전환이확실히 다른 음악어플에 비해 느려요,0,1
2120,무겁다는 표현이 더 맞겠네요,0,1
2123,또한 최근 업데이트 보시면 가볍고 빠릿한 반면 지니는 검색시 앨범자켓도 초 후에 뜹니다,0,1
2141,뮤직허그를 틀어놓으면 잘나오고 화면꺼지면 잘안나옵니다 ㅠㅠ,0,1
2157,업데이트 후 어플이 너무 무거워졌습니다,0,1
2162,지니를 사용한지 개월이 넘었는데 최근에 업데이트를 한건지 몰라도 자꾸 지니 어플이 종료되네요 하루에 한번 이상씩 자꾸 노래가 실행되다 튕겨서 새로 들어가서 노래를 처음부터 들어야 합니다,0,1
2201,그러니까 지니앱으로 노래들으면 가동되는 앱은 지니밖에 없는데 다음곡으로 넘어가기 누르면 자주 튕기더라구요,0,1
2202,왜구럴까요 안정성 문제인가요 버그 개선 바랍니다,0,1
2206,다만 아이폰에서 사용할 때 잠금화면이나 아래에서 위로올린 창에서 노래 재생이나 다음곡으로 넘어가는 기능들이 작동하질 않네요,0,1
2210,잠금화면에서 뜬금없는 음악 재생화면이 나오기도 하고음악 재생 화면에서 다른 음악 재생화면이 나오고갑자기 튕겨 음악이 꺼지고여러가지 문제점이 많아요 ㅠㅠ,0,1
2213,평소에 잘 사용하고 있었는데 어느 순간부터 지니 앱만 켜놓은 상태로 노래를 듣다가 갑자기 종료되는 현상이 점점 많아 지는 느낌입니다,0,1
2228,재생목록에서 오른쪽 상단 편집 버튼이 너무 작고 상단에 바짝 붙어있어서 자꾸만 누르려고 하면 재생목록이 맨 처음으로 가는 현상이 발생합니다,0,1
2252,지니어플 몇년 째 잘 사용하고 있는데 최근들어 갑자기 다른 어플은 멀쩡한데 지니만 자동으로 실행이 되네요,0,1
2261,버튼 클릭이 잘 안되요,0,1
2293,최근 업데이트 이후 재생이 안 되는 문제가 발생하고 있습니다,0,1
2297,지니뮤직 오랫동안 잘 쓰고 있는데 애플기기끼리 동기화되는게 있었으면 좋겠어요,0,1
2298,아이폰으로 듣다가 아이패드로 넘어가면 다른 기기로 재생중이라고 음악이 끊기는게 불편해요,0,1
2308,소리 제일크게 해놔도 음악이 너무 작게 들려요ㅠㅠ,0,1
2309,제 폰이 이상한건줄 알고 유튜브나 다른어플을 틀면잘 들리는데 지니만 며칠째 이러는거 같아요 ㅠㅠ,0,1
2323,잠금 화면에 지니 앱으로 노래 들으면 노출되잖아요 근데 예를 들어 노래가 초 이면 잠금화면에서는 계속 이에요,0,1
2324,잠금 화면 버그가 있어요,0,1
2325,멈춰있네요 앱에 오류가 있어요,0,1
2326,일시정지를 누르면 숫자가 으로 바뀌지만 계속 에 멈춰있어요,0,1
2343,메모리를 많이 잡아먹는 것 같아요,0,1
2344,그리고 잠금화면에서 뜨는 지니도 내가 틀고있는 노래랑 다른게 뜰 때가 많고 그냥 앱에서 재생중인 화면도 홈버튼 눌러서 밖으로 나갔다가 다른 노래로 넘어갔을 때 앱을 다시 키면 노래는 넘어가는데 화면은 그 전 노래로 떠있는 오류가 자주 생겨요ㅠㅠ,0,1
2366,좋아하는 아티스트 하트 눌러놨으면 알람 와야 하는데 확률로 알려주네요,0,1
2367,알람 설정에 아무 문제 없고 아예 지니 들어가도 안 떠요 수정 부탁드립니다 좋아하는 아티스트 노래 나온 걸 저만 늦게알고 싶지 않아욧ㅠ,0,1
2369,근데 제 재생목록 순서대로 듣고 싶은데 왜 대체 순서대로 안 나오고 뒤죽박죽 나오죠 순서대로 나오게 하는 그 버튼도 눌렀는데 왜 이러죠ㅠㅠ 원래 잘 썼는데 갑자기 이러네요,0,1
2378,노래를 넘무 듣고싶은데 자꾸 오류낼겁니까 차 타고 가는 중인데 넘무 적적하네요,0,1
2387,최근 지니와 업데이트 이후 홈화면에서 매거진을 클릭하고 들어가면 빈페이지가 출력됩니다,0,1
2388,이벤트나 지니앱 업데이트 관련 페이지도 모두 빈페이지만 나오네요,0,1
2402,업데이트 후 크롬캐스트 오디오 지원이 안되네요,0,1
2435,기가지니랑 연동이 잘안되요,0,1
2440,갑자기 재생이 안 되는 현상이 아직도 간간이 발생해요,0,1
2441,앱 실행하면 갑자기 터치가 안 되는 아이폰 사용 유저구요,0,1
2487,여기다 돈만 얼마나 쓰는데 이클 관리가 안되서야 이 어플로 노래듣겠나,0,1
2489,애플워치 기본 재생을 쓰게 되네요 지니 재생은 일단 바로바로 음량조절이 힘들어요,0,1
2490,볼륨버튼을 눌러야하고 반응시간도 걸리고 음량이 훅 줄었다가 훅 올라가고 끊겨요그리고 아이폰에서 재생하고 손을 들어 워치를 확인하면 일단 재생화면이 아니에요,0,1
2502,그런데 가로모드 했을 때 오류가 있네요,0,1
2503,재생목록 노래 터치해서 넘기거나 화면 껐다,0,1
2504,다시 켰을 때 앨범아트랑 가사 나오는 부분이랑 재생중인 노래랑 안 맞아요,0,1
2505,이것만 수정되면 완벽할 듯하네요,0,1
2512,가수 이름으로 검색하고 앨범 목록으로 들어가서 앨범 수록곡 좀 보려고 하는데 아예 클릭이 안 눌리네요 앨범 자체가 클릭이 안 돼요 ,0,1
2516,꾸준히 업데이트 해줘서 감사합니다 다만 랜덤재생하고 있으면 가끔 다음곡으로 안넘어가는 버그 가 계속 있는듯하네요 참고부탁드립니다,0,1
2545,노래 재생시켜놓고 잠금화면에서 화면 보면 재생중인 노래는데 곡 정보기 바뀌지 않습니다,0,1
2546,심지어 표시된 노래를 재생목록에서 지워놔도 계속 같은 노래만 표시되있어요,0,1
2547,확인부탁드립니다,0,1
2554,평소엔 아무런 문제없이 잘 이용하다가 업데이트 후 부터 계속 누르지도 않은 메뉴에 들어가지고 앱 처음 켤 때마다 노래소리로 음악찾기가 켜지고항상 반복되다보니 너무 번거로워서 못쓰겠네요,0,1
2555,누르지도 않았는데 눌림,0,1
2556,빠른 시일 내 패치 부탁드립니다,0,1
2577,어플 안끊기고 원활하게 들을 수 있도록 조치좀 해주세요,0,1
2578,예전엔안그랬는데 언제부터인가 재생중인 노래가 홈키누르고 네이버나 타 어플 들어갈때마다 잠깐 렉걸리듯 끊기거나 심지어는 꽤 자주 아예 정지됨 ,0,1
2579,새벽이라고 뭐 점검중인건가 했는데 전혀아닌듯 그리고 뭔 맨날 스트리밍 접속중이래,0,1
2582,특히 그냥 네이버어플 실행했을때 진짜 이거 매번 거슬렸는데 참고 참았는데 지금은 또 뭔 오륜지몰라도 들어가면 렉걸리고 노래재생 아예 안됨,0,1
