,document,label,label2
100,차트를 조작했건 의혹이건 개인 별로 최애 차애 호 불호 갈리는 아티스트가 있기때문에 차단이나 블라인드 기능을 지니에서 타사 어플 포함 최초로 만들어주세요,0,3
101,이 기능이 별 거 아닐 것 같아도 타사 어플과 경쟁선에서 충분히 경쟁력 있다고 봅니다 아이폰 최신업데이트에 따라가지 못하는 거북이 지니물론 국내 안드로이드 유저가 많지만 안드로이드 유저 대비 아이폰 유저의 결제금액이 약간 더 높게 책정됩니다,0,3
102,이건 중요한 게 아니고 안드로이드 업데이트는 잘 따라가면서 아이폰 최신 업데이트는 따라가는 속도가 약간 지지부진한 게 사실이고아이폰 자동동기화 등 이건 아이폰유저들의 지니어플에게서 등을 돌리게끔 하는 요인입니다,0,3
104,시대에 맞게 모바일고객문의 유선고객문의와 함께 카톡고객문의나 모바일대화창을 통한 실시간 고객문의 및 답변을 들을 수 있는 고객센터의 범위의 확장 및 활용,0,3
116,근데 장르별 노래에 발라드가 없는게 살짝 아쉬워요 가요에 합치지말고 발라드 장르를 따로 만들어주시면 정말 완벽할거같아요,0,3
117,다운 받고 바로 데이터 없이 들을 수 있게 추가되는 거 예전에는 자동이었는데 언젠가부터 제가 직접 지우고 다시 저장곡에서 추가해야 되는 형식으로 바뀌었네요,0,3
118,진짜 이게별거아닌거같아도 너무 불편해요 ㅠㅠ,0,3
119,피드백을 해주시든지 개선을해주세요,0,3
138,그점을 해결하기 위한 대책을 하나 제안하겠습니다,0,3
140,이를 해결하기 위해 일이상 지난곡 중 실 이용자수로 순위를 매겼을때 실시간순위와 차이가 많이 나는 곳을 빼는것 방법을 제시합니다,0,3
141,일부 음악방송에서 몇회이상 위를 하면 더이상 위후보에서 제하는 방식처럼 말입니다,0,3
142,예를 들어 곡이 실시간 위이고 곡이 실시간 위 인데 실제 사용자수는 곡이 명 곡이 명 이렇게 차이가 많이나거나 실이용자수 기준 순위가 현저히 낮은 실시간 순위만 높은 발매 일지난 곡을 실시간차트에서 삭제하는 것입니다,0,3
143,그렇게되면 년에 개월 이상 지속도줄세우기도 완화될 것이며 그 공백을 한동안 빛을 보지못한 다른 곡들에게도 기회를 줄수 있을것이라 생각합니다,0,3
144,지니뮤직이 실시간차트를 유지한다는 반가운소식을 접하고 그 선택이 옳았다는 것에 적극적으로 의견을 표현하고 싶었으며 더 좋은 음원환경을 제공하기 위한 대안을 제시해보았습니다,0,3
147,편집 완료 해도 그 자리에 있게 해주세요,0,3
148,한가지 아쉬운 점은 재생목록은 최대 곡 내 앨범 플레이리스트는 최대 곡만 가능하다는 점입니다 ㅠㅜ,0,3
149,충분히 많을 수 있지만 항상 꽉 차고 부족해서 조금 아쉽네요 ㅠㅜㅠㅠㅜㅠ,0,3
150,재생 가능 곡수가 늘어났으면 좋겠어요,0,3
165,그래서 노래 신청 하여 유저들이 없는노래를 신청해서 노래를 넣어준다는 기능같은거요,0,3
166,왜 계속 검색아이콘 위치가 바뀌는 거죠,0,3
167,자꾸 익숙해질만하면 위치 바뀌고 그거 한개만 빼면 너무 좋은데 그 한가지가 너무 불편합니다,0,3
168,업데이트 전에는 차트에서 듣고 싶은거 누루면 재생목록 중복이라는 창과함께 곡 리스트에 있던 순서에서 들려주는데 왜 왜 업데이트 후 맨 아래로 깔리나요,0,3
169,이거 개선해주세요,0,3
170,그리고 비밀번호 변경 창도 자주 안보였으면 해요,0,3
171,인터페이스는 지니만한게 없어서계속 지니만 사용하고 있는데안드로이드 버전엔 있던 재생목록에서초성검색기능이 아이폰버전에선 안돼서불편합니다 ㅜㅜ,0,3
173,대소문자 또는 띄어쓰기 조금 바뀌었다고검색해도 안나오는 수준해리스타일스 찾는데 안나오길래뭐지 했는데 이라고 치니까 나옴 융통성 좀 있자구요,0,3
174,원래는 옆으로 밀면 곡삭제 버튼이 나왔는데 이제 없어져서 너무불편해요,0,3
175,이거때문에 다른걸로 갈아타고싶을정도로요 다시 바꿔주세요,0,3
176,이상한 지니어스니 타임머신이니 기능 제대로하지도 못하고 쓰는사람도 몇명없을거같은데 그냥 재생목록 편짐 추가만 편하게할수있게 해주세요,0,3
177,새벽마다 차트 개판나는거 진짜 처음엔 그러려니했는데 이게 몇달째 보이니까 진짜 더이상은 못참을정도로 개꼴보기싫어요,0,3
178,아티스트 차단기능 제발좀요이럴꺼면 차트 대체 왜만든거야,0,3
180,진짜 조금만 더써보고 개선안된다 싶으면 만들어둔 플리 다버리고 새로만드는 수고를 해서라도 갈아타려고요 그리고 레이아웃 도 너무 자주 리뉴얼되서 헷갈려요,0,3
190,유료구독이 아니라면 광고 송출을 납득하겠는데 정기결제까지 했는데 매일 접속할 때마다 팝업 광고를 왜 봐야하는거죠,0,3
194,아이폰에서 앱 으로 다운해서 듣고 있는데 예전엔 다운하면 재생목록이 바로 다운 된 파일로 바꼈는데 지금은 안그렇네요 수동으로 바꾸는 방법말곤 없나요,0,3
204,재생목록에서 해당 곡을 스와이프하면 삭제이동 버튼이 나왔던고 같은데 이거는 재생목록 탭이 아예 바뀌어서 불편하네요ㅜ,0,3
205,스와이프로 탭 변경되는거 불편해요,0,3
206,업데이트하고 홈화면 못생겨졌어요 촌스러워요 그 전이 훨씬 예뻐요 차트는 왜 밑에 있어요,0,3
207,그리고 님의 뮤직 컬러는 왜 만드신거에여 뭔 듣지도 않을 노래들 픽해서 그루빙 골드 어쩌구 이러니 자리 차지한 느낌만 들고 전 별로에여 ㅜ,0,3
208,위젯 느낌으로 추가하거나 뺄수있었으면 좋겠어여,0,3
209,검색기능은 왜 밑으로 옮기셨어요,0,3
210,그리고 지금 업데이트 하신거 멜론이랑 너무 비슷해요 지니만의 개성으로 만들어서 지니 이용자를 늘릴 생각을 하셔야지,0,3
212,제발 플리즈 선택곡 재생 했을때 편집 누르거나 다른 곡 추가 할 때 선택곡들 안 풀리게 해주세요 ㅜ,0,3
213,그리고 선택곡만 재생 했을때도 셔플 되게 해주세요,0,3
228,분명 아침까지만해도 였는데 집에 오니까 자동 업뎃이 돼서 갑자기 인터페이스가 변해서 좀 당황했었습니다,0,3
230,플레이어 파형이 안나오는게 살짝 아쉽 맨날 있다가 없으니까 허전한 느낌이네요ㅠㅜ,0,3
231,저번 버젼에선 없으면 허전했는데 여기는 안어울릴 것 같아 보이긴 합니다,0,3
235,딱 한번만 들었던 노래들 도 같이 껴있어서 살짝 아쉽긴 한데 설정을 통해서 몇번 이상 들은 노래들이 뜨도록 한다면 더 좋을 것 같습니다,0,3
236,아 그리고 전보다 아쉬워진 점이 하나 있는데 재생 목록에서 전에는 곡을 왼쪽으로 밀면 바로 삭제를 할 수 있어서 정말 편하게 썼는데 이젠 마이앨범 타임머신쪽으로 넘어가서 좀 많이 아쉬워요 ㅠㅜ 삭제하기가 살짝 불편해졌습니다,0,3
237,진짜 이부분은 꼭 읽어주셨음 싶은데 보통 사람들이 재생목록을 하나만 두고 계속 듣잖아요,0,3
238,그러니까 재생목록에서 마이앨범 이나 타임머신 쪽으로 스와이프로 넘어가지 않고 터치로만 넘어가게 해도 편하게 쓸 수 있을 것 같습니다,0,3
239,스와이프로 넘어가니까 오히려 살짝 불편한 부분도 있습니다,0,3
240,옛날처럼 곡 삭제 하려 하다가 넘어가고 그래서 스와이프로 곡 삭제 기능 다시 돌아오게 해주시면 안될까요ㅠㅜ,0,3
329,잠금화면에 예쁜 사진이나 제가 좋아하는 아이돌 사진을 해놓을 때가 많은데 지니 노래를 들으면 잠금화면에서 거의 중앙 절반을 차지해서 슬프게도 제가 좋아하는 아이돌의 얼굴을 보기 힘들어요,0,3
332,제발 위젯 창 모양을 마음대로 바꿀 수 있게 만들어주세요,0,3
333,좀 조그맣게 띄울 수 있게 해주시거나 아니면 투명으로 만들어주세요,0,3
341,그리고 어느 장단에 맞춰야 할지 모르겠더라고요 저는 디자인 바꿔 달라고 징징거렸는데 어떤 사람 리뷰 보니 디자인 바꿀 생각 말고 서버나 개선하라고 하더라구요,0,3
343,혹시 색깔 테마 같은 건 못 만들겠죠,0,3
344,지니가 파란색이 상징인 건 알지만 몇 년 동안 파란색이니 약간 질려서요 테마로 노랑 빨강 초록 등 간단한 색만 바꿀 수 있도록 가능할까요 고객의 소리를 잘 들어주시는 지니를 언제나 응원합니다,0,3
345,다크모드단축어 자동화 기능등 업데이트좀 해주세요,0,3
347,노래 듣고 있으면 다른 기기에서 로그인됐다고 재로그인 하라고 뜨는데 아이디 비번 자동저장 기능을 만들어주시든지 자꾸 저거 뜰 때마다 일일이 아이디랑 비번 쳐서 로그인 해야하는데 너무 귀찮아요,0,3
348,재로그인 하라고 하면 제발 아이디만이라도 자동저장 돼있게 해주세요,0,3
360,단축어로 재생일시정지 다음곡 등 기능 추가해주세요,0,3
362,최근 업데이트 후 중복곡 재생이 안되네요중복곡 재생목록에서 제외 후 재생은 되는데추가곡에서 제외 로 설정을 해두면 중복곡은 따로 재생이 안되는데 어떡해야하나요 ㅠㅠ,0,3
365,지금 로고처럼 투박한 영문 말고 필기체를 이용해 요즘 감성을 노리는 건 어떨까요 색상도 되도록이면 무채색이 좋겠지만 아이덴티티를 가져가려면 아예 흰색에 쨍한 파랑 필기체나 아예 파란 바탕에 흰색 필기체 영문이 예쁠 것 같다는 생각이 들어요,0,3
366,지니뮤직 쓰면서 그거 하나가 참 아쉬워 의견 드립니다,0,3
369,아직까지도 계속 안 나오는중인데 단순 오류더라도 지니저장곡에 들어가 선택해야하는 번거로움 고쳐주셨으면 좋겠습니다,0,3
380,트롯차트 팝송차트는 있는데 차트도 있으면 너무 좋을 것 같아요,0,3
381,그리고 스밍지수와 상위 몇 프로인지 알려주는 기능은 사라진 건가요 ㅠㅜ 상위 프로 될 때 가지 들으려 했는데 아쉽네요,0,3
382,다시 생겼으면 하는 마음입니다,0,3
386,트롯차트 생겼으니 인디차트도 만들어주세요,0,3
392,다름이 아니라 플레이리스트에 하나씩 곡을 추가하다 보면 갑자기 노래 분위기가 바뀌어서 들을 때 조금 거슬리는 게 있었습니다,0,3
393,그래서 플레이리스트에 폴더를 추가해서 곡을 좀 모아뒀으면 좋겠어요,0,3
395,그래서 아예 그걸 선택하여 사용할 수 있도록 설정창을 만들어 주셔도 좋을 것 같아요,0,3
411,이것도 업데이트가 된다면 너무 좋을듯 해서요,0,3
412,셋톱박스에 지니가 있잖아요 근데 핸드폰이랑 다르게 재생목록도 플레이리스트랑 분리 못하고 재생목록 안에 랜덤재생도 없고 전체적으로 보는거나 사용하는게 너무 많이 불편해요,0,3
413,물론 티비는 리모컨으로 컨트롤 해야하는 어려움이 있고 다른 전자기기에 비해 많은 사람들이 사용하지 않는 경로이긴 하지만아이패드 처럼 분활화면으로 잘 사용할수있게 업데이트 되면 좋겠습니다ㅜ,0,3
414,솔직히 지니가 제일 음악앱중에서 가장싸요 근데 막 개월개월 매월 자동결제하면 엄청싸던데제가 미성년자라서 엄마몰래하는거라 문상으로 매달 결제하는데 문상으로할려면 맨밑에 이용권그매 한달치씩 결제해야하는데 그게 너무 비싸요거의 배가 차이가나는데 개월개월치를 컬쳐랜드로 결제 해주시게 하면 안돼나요 예를들면 이 원인데 개월이나 개월은 한달에 천원밖에 안하더라고요문상도 개월이나 개월치를 한번에 결제해서 할인받는방법이 있었으면 좋겠습니다,0,3
416,문상이안됀다면 차이나 카카오페이라도 됐으면 좋겠습니다,0,3
417,휴대폰결제나 신용카드를 못써서 ㅠㅠ,0,3
421,지니뮤직을 거의 년 넘게 사용하고 있는데 애플에서 위젯 기능 만들어주시면 더더욱 편리하게 사용할 수 있을 것 같습니다,0,3
422,각 음악의 곡 정보를 들어갔을 때 어떤 뮤직컬러인지 보였으면 좋을 것 같아요,0,3
423,아티스트 정보에서 내가 가장 많이 들은 곡 앨범 등을 조회해볼 수 있었으면 좋겠습니다,0,3
427,아티스트 차단기능 만들어주세요,0,3
428,아티스트 차단기능 만들어주세요,0,3
429,제발요 아니면 차트에서 장르 제외라도 할 수 있게 해주세요,0,3
434,다좋은데 선택곡재생에서도 랜덤재생할수있게 해주세요,0,3
439,근데 제가 노래를 엄청 자주 듣는데 얼마나 많은 시간을 들었는지 궁금해용 왓챠 앱에서 영화 평가하고 나면 뭐 막 살면서 영화 본 시간 일 돌파 이렇게 뜨는 게 있거든요,0,3
440,이거처럼 노래 듣는 시간이 얼마나 되는지도 알고 싶어용 흥미롭고 제가 어느 정도로 듣는지도 궁금하고 다른 사람들이랑 얘기하면 재밌을 것 같아요,0,3
441,근데 여기다 쓰면 전달되는 게 맞나용 리뷰 잘 안 쓰는데 생각난 김에 쓰러 왔어용 일일이 응대해 주기 힘드실 텐데 파이팅하세요,0,3
446,플레이리스트에 이미지로 곡 등록을 할때 글씨 인식을 많이 못하는 것 같더라구요,0,3
447,이 부분만 개선이 조금 된다면 지금보다 더 완벽한 지니가 될것 같습니다,0,3
451,갠적으로 지니 테마가 항상 하늘색과 흰 바탕인데 제 폰 테마에 맞춰서 디자인 변경하고싶은데 음악들으려고 폰 키는 수준이어서 폰사용의 퍼정도를 지니가 담당하고있는데 지니도 맞춰버리고 싶은 욕심 그런 기능 추가되면 어떠실런지요 ㅋㅋ ,0,3
465,앞으로도 계속 사용할 예정이고 더 업데이트 되었으면 하는 것은 디자인 쪽 입니다,0,3
466,음악과 색을 적절하게 사용해서 좀 더 예쁘게 디자인 된다면 좋을 것 같아요,0,3
470,사용방법 같은것도 알려주는 기능이 있으면 좋을 것 같습니다,0,3
473,원하는 사람에 한해 순위에서 아예 제외하는 기능 넣어주세요,0,3
475,꾹 눌러서 노래 잠깐 듣는 기능 돌려주세요,0,3
484,우선 제가 원하는 기능 플레이리스트 반복재생 핸드폰에서 플레이리스트에 담은 곡만 반복재생이 되면 좋겠어요ㅜㅜ,0,3
485,곡정렬에서 아티스트명가나다 순으로 정렬이 있잖아요,0,3
486,근데 같은 아티스트끼리는 순서가 뒤죽박죽이더라구요,0,3
487,그래서 같은아티스트끼리 순서는 노래가 가나다 순으로 한번더 정렬이 되면 좋겠어요ㅜㅜ,0,3
503,소원이 있다면 예전부터 고객센터에도 문의글을 올리기도 했지만 아직 고쳐지지 않고있는 곡 제한이 제일 아쉽네요 특별한 이유가 있는게 아니라면 재생목록 보유 숫자를 없애거나 조금씩 늘려갔으면 하는게 소원입니다,0,3
507,제발 특정 가수아티스트차단 기능 만들어 주시면 안될까요 ㅠ,0,3
509,다른 스트리밍 플랫폼에는 있던데 검색해보니 이 기능을 많은 유저들이 원하고 있더라구요,0,3
521,전엔 랑 음향설정 할수있었던걸로 기억하는데 도저히 못찾겠네요,0,3
529,다름이 아니라 혹시 노트북용 앱을 내주실 생각은 없으신가요 매번 인터넷으로 들어가 새롭게 로그인하는 것도 귀찮아져서 매번 핸드폰으로만 노래를 듣게 되네요 ㅠㅠ,0,3
530,노트북으로 노래 좀 많이 듣게 만들어주시면 정말 고마울 것 같아요,0,3
534,아 그런거 있었으면 좋겠습니다,0,3
535,날씨도 예전 연도로 설정하면 그 날의 날씨를 확인할 수 있듯이 음악도 년월 년 몇월 이렇게 지금 실시간 처럼 그 때 그 시대의 인기차트로 돌릴 수 있으면 정말 좋을 것 같아요,0,3
536,연령대별로 인기도 많을 것 같고 잘쓸것같아용,0,3
537,솔직히 몇년간 타사 어플로 음악을 즐겨듣다가며칠전 친구 권유로 지니 뮤직을 써보게 되었습니다,0,3
541,저희가족도 다 지니를사용중이고 지니뮤직 이벤트도많고 서비스도 너무좋아서 별 다섯개드려요ㅠㅜㅜ 그리고 애플워치에서 지니뮤직 단독재생되게 해주세요ㅠㅠㅠ,0,3
542,그리고 에서 동기화재생목록 저장해서 들을때 선택하기옵션개 이상으로 다담겨서 옮겨주게해주세요,0,3
543,소박한 바램입니다,0,3
545,애플워치에서 위젯을 좀 더 보기 쉽게 간편하게 만들어주세요,0,3
546,현재는 노래를 넘기기에도 다소 불편함이있고 특히 노래 음량 조절할때도 꼭 터치를 통해서만 음량을 조절 할 수 있다는 단점이 있습니다,0,3
547,애플워치 우측에 있는 크기 조절 버튼을 돌려서 음량을 조절 할 수 있다면 훨씬 간편하게 조절 할 수 있을거 같아요,0,3
548,또한 현재 애플워치에사 지니앱은 검정 배경으로만 되어있는데 배경 색상을 커스토마이즈 가능하게 한다면 보다 화려한 색깔로 입맛에 맞게 바꿔가며 이쁘게 사용할 수 있을거 같아요,0,3
549,아이폰에는 굿모닝 기능이 없네요ㅠ,0,3
550,저도 아침에 일어날 때 노래 들으면서 일어나고 싶어요,0,3
558,그래서 지니 계속 쓰긴 할건데노래를 재생하던 도중에 다른 플레이리스트에 들어가면 듣던 노래가 그 플레이리스트의 노래로 바뀌는 거 너무 불편합니다,0,3
559,그냥 단순히 노래 들으면서 플레이리스트를 수정할 수가 없다는 게 생각보다 불편하더라구요,0,3
560,물론 탭에서 바꿀 수 있지만 제 말은 다른 음원사이트 처럼 재생목록에서 바로바로 수정할 수 있었으면 좋겠다는 거에요,0,3
562,간단하니까 제발 꼭 고쳐주세요,0,3
563,단말은 다크모드 쓰기 싫은데 왜 단말 다크모드로 설정 해야지만 어두운테마되게 바뀌었나요,0,3
632,재생목록에서 밀어서 삭제하는 기능 좋았는데 없어져서 너무 아쉬워요ㅠㅠㅠ,0,3
650,누를 수 있는 기능 추가되면 좋겠어요,0,3
651,고려 부탁드립니당,0,3
656,최근에 업데이트 이후부터 그런지 모르겠는데지니어플만 아이폰 노치부분보다 위쪽으로 올라가있어서 터치할때 불편해요,0,3
657,너무 위쪽에있어서 뒤로 가기를 눌러야하는데 거의 시계있는부분을 누르는느낌 오른쪽 상단에 인스타그램 로고는 거의 배터리 바로 밑에있고 검색창도 너무 위로올라갔어요,0,3
664,하루 빨리 워치에서도 단독으로 스트리밍 서비스가 이루어지길 바랍니다,0,3
667,스마트 워치에서도 단독으로 스트리밍이 가능하게 부탁드립니다 제발 제발,0,3
675,볼륨조절이 위 아래로 너무 민감하고 갑작스럽게 훅훅 변경되어 불편감이 느껴집니다 너무 갑작스레 반영되는 음향조절보다는 단계별로 올라갈 수 있게 반영이 되었으면 합니다,0,3
677,이러한 불편감이 개선된다면 조금 더 편리한 환경에서 사용할 수 있을 것같아 그리고 압데이트 후에 갑작스럽게 위와같은 상황이 생겨 의견을 남기게 되었습니다,0,3
736,애플워치 사용중인데 휴대폰을 보지않고 단독으로 사용할수있다면 좀 더 편리하지 않을까 생각이 듭니당 ㅎㅎㅎ 운동하면서도 더 편리하게 사용하겠네요,0,3
741,이용자로서 한가지 아쉬운 점은 라디오 기능에 채널이 더 다양했으면 좋겠어요,0,3
742,많은 노래가 우르르 쏟아 나오는 요즘 가끔은 고심하지 않고 노래를 듣고싶을때 사용하는데 그 점이 쪼꼼 보완되면 좋겠어여,0,3
743,개발자님 앱 잘사용하고 있습니다 하지만 단한가지 아쉬운점이 있다면 플레이리스트에서 노래를 삭제할때 그 터치 두번이 귀찮게 느껴진다는것입니다,0,3
744,주로사용하는 카카오톡앱이나 아이메세지 등에서 삭제할때 슬라이드해서 삭제하는것에 익숙해져있어서 그런것 같은데 저같이 생각하는 사람들이 많으면 기능 추가 부탁드립니다,0,3
746,다만 조금 아쉬운점이 있어 건의하고자 리뷰를 작성합니다,0,3
747,잠금화면에서 재생중인 곡과 함께 가사도 나왔으면 좋겠습니다,0,3
748,분명 전에는 같이 떴던 것 같은데 언제부터인지 재생중인 곡만 잠금화면에 떠서 아쉬웠습니다,0,3
749,또 빌보드차트도 만들어주시면 좋겠습니다,0,3
750,요즘 팝송에 관심이 생겨 이것저것 찾아듣고 있는데 빌보드차트가 생긴다면 더 할 나위없이 좋을 거 같아서 건의드립니다,0,3
752,아이패드에도 알람 기능 추가해주시면 안될까요ㅠㅠ,0,3
753,갤럭시에는 굿모닝 뮤직인가 해서 알람 기능이 있는데 왜 아이패드에는 없는 것인가요ㅠㅠㅠ그리고 차트도 어떻게 개편해주셨으면 합니다,0,3
754,새벽마다 아이돌이나 트롯 가수들이 미친듯이 올라오는데 이 현상이 계속되니 밤마다 차트 보기가 싫어지고 차트가 의미가 없어지는 것 같아서요차트 집계 시스템을 어떻게 개편해주셨으면 좋겠어요,0,3
757,애플워치 크라운 돌려서 음량 조절하는거 민감도가 너무 쌥니다 내가 원하는 음향은 절대 못 맞추며 크라운 눌러서 메인 화면으로 나가는데 볼륨이 최고로 올라가서 고막 몇번 찢어질뻔 했습니다,0,3
766,다만 한가지 부탁드릴 점은 실시간 차트 외에도 좋아요가 많은 순서대로 노래를 들을 수 있으면 어떨까 싶어요,0,3
770,그럼 부탁드립니당,0,3
879,어플은 정말 잘 쓰고있어서 불만은 없는데 꼭 생겼으면 좋겠어서 올려봅니다,0,3
880,가끔은 앨범아트를 보고 노래를 찾는 경우도 있으니 앨범아트와 제목 가수명을 나오게 해줬으면 좋겠습니다,0,3
881,멜론어플의 를 참고하여 만들면 좋을 듯합니다,0,3
882,진짜 다 좋은데 번 이상 스트리밍 되면 보안코드 입력하는게 없어졌으면 좋겠어요,0,3
884,그리고 아이폰도 단축어로 재생목록 추가 할 수 있으면 너무 좋을것 같아요ㅠㅠㅠㅠ,0,3
889,업뎃 이후 기능이 좋아진 건 맞지만 새로 생긴 재생목록에서 마이앨범이랑 지니어스 탭에 있는 곡들은 삭제가 안되네요,0,3
890,제가 삭제 버튼을 못찾은건지 마이앨범도 앨범 하나 불러온 이후에 다른 앨범을 선택하기 전까진 이미 선택해놓은 앨범의 곡들이 계속 보여지는데 아예 안보이게 할 수 있었으면 합니다,0,3
891,많은 기능을 담고 있는 어플이지만 그 기능을 조잡하지 않게 효과적으로 배치하는 부분에서는 타 어플과 비교가 조금 되네요 무료 어플이지만 유료 상품을 이용하는 유료 이용자로써 어플이 더 조잡해지지 않았으면 합니다,0,3
895,곡 제거는 이전 버전으로 돌려주십시사 합니다,0,3
897,제가 카카오페이로 일 이용권을 결제했는데 결제가 실패됐다고 떴는데 돈은 그대로 결제가 되어버려서 이게 뭔일인가 싶어 노래를 틀어보았더니 분미리듣기 가능이라면서 이용권을 또 사라네요 결제가 되는데까지 시간이 걸리는건지 아님 오류인지 설명해주세요,0,3
898,추가 됐으면 하는 기능 노래 가사로 일부분으로 노래를 쉽게 찾아낼 수 있는 기능이 추가 됐으면 좋겠습니다,0,3
907,그런데 애플워치 사용자를 위한 기능은 없어 아쉬움을 느낍니다 지니에 애플워치 단독 재생 기능이 생긴다면 애플워치 이용자들이 지니를 좀 더 편리하고 유용하게 사용할 수 있다는 장점이 생겨 업데이트를 요청합니다,0,3
908,몇 년간 지니를 애용해 온 이용자로서 다양한 기능 편리한 기능 기대하겠습니다,0,3
921,저 지니 쓴지 년째인데 답글 유무 상관 없이 댓글좀 지우게 해주세요ㅠ,0,3
922,답글 있으면 못지우게 되어있는거 너무 불편하고 짜증나요ㅠㅠㅠ,0,3
923,나중에 보니 괜히 적었다 싶은 댓글도 있고 악플같은건 한번에 지워져야하는데 답글 달리는 순간 신고 엄청 먹지 않는 이상은 안 지워지는거 너무 불편합니다,0,3
